_id,_masterChatId,_roomId,_chapterId,_scriptKey,_title,_firstLineValue,_noticeValue,_appearStampIdList,_masterReleaseLabelId
100500112,1005,1,100500112,1005_1_12,凜 (私訊),凜傳送了貼圖,凜傳送了貼圖,"stamp_00_00000_0005,stamp_00_00000_0059,stamp_00_00000_0077",1
100500113,1005,1,100500113,1005_1_13,凜 (私訊),凜傳送了貼圖,凜傳送了貼圖,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0026,stamp_00_00000_0029,stamp_00_00000_0046,stamp_00_00000_0050,stamp_00_00000_0059",1
100500114,1005,1,100500114,1005_1_14,凜 (私訊),凜傳送了貼圖,凜傳送了貼圖,"stamp_00_00000_0007,stamp_00_00000_0011,stamp_00_00000_0012,stamp_00_00000_0025,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0069,stamp_00_00000_0085",1
100500115,1005,1,100500115,1005_1_15,凜 (私訊),凜上線了,凜上線了,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0011,stamp_00_00000_0026,stamp_00_00000_0036,stamp_00_00000_0084",1
100500201,1005,2,100500201,1005_2_1,凜 (生日 2023),凜上線了,凜上線了,"stamp_00_00000_0006,stamp_00_00000_0037,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0077",123110103
100500301,1005,3,100500301,1005_3_1,凜 (生日 2023),凜傳送了貼圖,凜傳送了貼圖,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0010,stamp_00_00000_0029,stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0066,stamp_00_00000_0084",1
100500401,1005,16,100500401,1005_16_1,凜 (New Year's 2024),凜: Happy New Year!,凜: Happy New Year!,"stamp_00_00000_0060,stamp_01_01005_0007",324010144
100500501,1005,17,100500501,1005_17_1,凜 Valentine 2024,凜: chocolate you gave me is so delicious!,凜: chocolate you gave me was really good!!,"stamp_00_00000_0006,stamp_00_00000_0007,stamp_00_00000_0016,stamp_00_00000_0052,stamp_00_00000_0060",324021438
100500701,1005,7,100500701,1005_7_1,凜 (4月 2023),凜: days are all nice 與 warm now!,凜: days are all nice 與 warm now!,"stamp_00_00000_0006,stamp_00_00000_0076",1
100500801,1005,8,100500801,1005_8_1,凜 (5月 2023),凜: G'morning!,凜: G'morning!,stamp_00_00000_0006,1
100500901,1005,9,100500901,1005_9_1,凜 (6月 2023),凜上線了,凜上線了,,323060203
100501001,1005,10,100501001,1005_10_1,凜 (7月 2023),凜: Oh，noooo!,凜: Oh，noooo!,"stamp_00_00000_0010,stamp_00_00000_0060,stamp_00_00000_0061",323072303
100501101,1005,11,100501101,1005_11_1,凜 (Summer Vacation 2023),凜上線了,凜上線了,"stamp_00_00000_0005,stamp_00_00000_0007",323080803
100501201,1005,12,100501201,1005_12_1,凜 (9月 2023),凜: I read paper!,凜: I read paper!,"stamp_00_00000_0005,stamp_00_00000_0088",323092805
100501301,1005,13,100501301,1005_13_1,凜 (Halloween 2023),凜: Happy Halloween!,凜: Happy Halloween!,"stamp_00_00000_0006,stamp_00_00000_0017,stamp_00_00000_0060",323103136
100501401,1005,14,100501401,1005_14_1,凜 (11月 2023),凜: I'm excited 為 our next BBQ!,凜: I'm excited 為 our next BBQ!,,323112203
100501501,1005,15,100501501,1005_15_1,凜 (Christmas 2023),凜: Merry Christmas!,凜: Merry Christmas!,stamp_00_00000_0038,323122416
100501801,1005,18,100501801,1005_18_1,凜 (White Day 2024),凜: Valentine's was awesome，but White Day is awesome too!,凜: Valentine's was awesome，but White Day is awesome too!,"stamp_00_00000_0038,stamp_00_00000_0060,stamp_00_00000_0088",324031439
100600101,1006,1,100600101,1006_1_1,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0059,stamp_00_00000_0091",1
100600102,1006,1,100600102,1006_1_2,真姬 (私訊),真姬上線了,真姬上線了,stamp_00_00000_0037,1
100600103,1006,1,100600103,1006_1_3,真姬 (私訊),真姬 sent image,真姬 sent image,"stamp_00_00000_0059,stamp_00_00000_0060",1
100600104,1006,1,100600104,1006_1_4,真姬 (私訊),真姬 sent image,真姬 sent image,"stamp_00_00000_0002,stamp_00_00000_0023,stamp_00_00000_0049,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0077,stamp_01_01006_0004",1
100600105,1006,1,100600105,1006_1_5,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0019,stamp_00_00000_0049,stamp_00_00000_0050",1
100600106,1006,1,100600106,1006_1_6,真姬 (私訊),真姬: Got sec?,真姬: Got sec?,"stamp_00_00000_0048,stamp_00_00000_0049,stamp_00_00000_0084",1
100600107,1006,1,100600107,1006_1_7,真姬 (私訊),真姬: Our next 演唱會's already set.,真姬: Our next 演唱會's already set.,"stamp_00_00000_0005,stamp_00_00000_0007,stamp_00_00000_0060,stamp_00_00000_0080",1
100600108,1006,1,100600108,1006_1_8,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0005,stamp_00_00000_0028,stamp_00_00000_0029,stamp_00_00000_0059",1
100600109,1006,1,100600109,1006_1_9,真姬 (私訊),真姬: Got sec?,真姬: Got sec?,"stamp_00_00000_0003,stamp_00_00000_0027,stamp_00_00000_0049,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0095",1
100600110,1006,1,100600110,1006_1_10,真姬 (私訊),真姬: 曜're gonna come see our next performance，right?,真姬: 曜're gonna come see our next performance，right?,,1
100600111,1006,1,100600111,1006_1_11,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0004,stamp_00_00000_0016,stamp_00_00000_0017,stamp_00_00000_0025,stamp_00_00000_0028,stamp_00_00000_0080,stamp_00_00000_0084,stamp_00_00000_0093",1
100600112,1006,1,100600112,1006_1_12,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0061,stamp_00_00000_0083",1
100600113,1006,1,100600113,1006_1_13,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0004,stamp_00_00000_0008,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0049",1
100600114,1006,1,100600114,1006_1_14,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0079,stamp_00_00000_0085",1
100600115,1006,1,100600115,1006_1_15,真姬 (私訊),真姬上線了,真姬上線了,"stamp_00_00000_0007,stamp_00_00000_0027,stamp_00_00000_0028",1
100600301,1006,3,100600301,1006_3_1,真姬 (生日 2023),真姬: Happy birthday.,真姬: Happy birthday.,"stamp_00_00000_0001,stamp_00_00000_0023",1
100600401,1006,16,100600401,1006_16_1,真姬 (New Year's 2024),真姬: Happy New Year,真姬: Happy New Year,stamp_01_01005_0007,324010145
100600501,1006,17,100600501,1006_17_1,真姬 Valentine 2024,真姬: Thanks 為 Valentine's Day chocolates today!,真姬: Thanks 為 Valentine's chocolates.,stamp_00_00000_0079,324021439
100600701,1006,7,100600701,1006_7_1,真姬 (4月 2023),真姬: I saw prettiest row 的 cherry trees while I was out on walk earlier.,真姬: I saw prettiest row 的 cherry trees while I was out on walk earlier.,,1
100600801,1006,8,100600801,1006_8_1,真姬 (5月 2023),真姬: Did you see pics I sent earlier?,真姬: Did you see pics I sent earlier?,"stamp_00_00000_0008,stamp_00_00000_0063,stamp_00_00000_0065",1
100600901,1006,9,100600901,1006_9_1,真姬 (6月 2023),真姬: So did you listen 至 歌曲 I sent you earlier?,真姬: So did you listen 至 歌曲 I sent you earlier?,stamp_00_00000_0079,323061803
100601001,1006,10,100601001,1006_10_1,真姬 (7月 2023),真姬: Summer vacation is just around corner，huh.,真姬: Summer vacation is just around corner，huh.,stamp_00_00000_0007,323071204
100601101,1006,11,100601101,1006_11_1,真姬 (Summer Vacation 2023),真姬: Summer vacation is almost over，huh.,真姬: Summer vacation is almost over，huh.,"stamp_00_00000_0016,stamp_00_00000_0078,stamp_01_01001_0003",323081604
100601201,1006,12,100601201,1006_12_1,真姬 (9月 2023),真姬: Hey，got minute？I want 至 ask you something about rehearsal I had you watch today.,真姬: Hey，got minute？I want 至 ask you something about rehearsal I had you watch today.,stamp_00_00000_0094,323091903
100601301,1006,13,100601301,1006_13_1,真姬 (Halloween 2023),真姬: Today is Halloween.,真姬: Today is Halloween.,stamp_00_00000_0011,323103137
100601401,1006,14,100601401,1006_14_1,真姬 (11月 2023),真姬: It's getting colder these days.,真姬: It's getting colder these days.,,323112103
100601501,1006,15,100601501,1006_15_1,真姬 (Christmas 2023),真姬上線了,真姬上線了,"stamp_00_00000_0009,stamp_00_00000_0057",323122417
100601801,1006,18,100601801,1006_18_1,真姬 (White Day 2024),真姬: Morning.,真姬: Morning.,,324031440
100700101,1007,1,100700101,1007_1_1,希 (私訊),希: Evening.,希: Evening.,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0020,stamp_00_00000_0051,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0090,stamp_00_00000_0095",1
100700102,1007,1,100700102,1007_1_2,希 (私訊),希: Got sec?,希: Got sec?,"stamp_00_00000_0001,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0078,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0089,stamp_00_00000_0091",1
100700103,1007,1,100700103,1007_1_3,希 (私訊),希上線了,希上線了,"stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0078,stamp_00_00000_0088",1
100700104,1007,1,100700104,1007_1_4,希 (私訊),希: 曜 busy right now?,希: 曜 busy right now?,"stamp_00_00000_0005,stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0029,stamp_00_00000_0030,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0090",1
100700105,1007,1,100700105,1007_1_5,希 (私訊),希上線了,希上線了,"stamp_00_00000_0011,stamp_00_00000_0017,stamp_00_00000_0030,stamp_00_00000_0034,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0057,stamp_00_00000_0058,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0071,stamp_00_00000_0076,stamp_00_00000_0077,stamp_00_00000_0084,stamp_00_00000_0095,stamp_01_01007_0006",1
100700106,1007,1,100700106,1007_1_6,希 (私訊),希傳送了貼圖,希傳送了貼圖,"stamp_00_00000_0009,stamp_00_00000_0048,stamp_00_00000_0060,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0093",1
100700107,1007,1,100700107,1007_1_7,希 (私訊),希上線了,希上線了,"stamp_00_00000_0004,stamp_00_00000_0026,stamp_00_00000_0049,stamp_00_00000_0052,stamp_00_00000_0053,stamp_00_00000_0071,stamp_00_00000_0079,stamp_00_00000_0092",1
100700108,1007,1,100700108,1007_1_8,希 (私訊),希: I just got home！How 'bout you?,希: I just got home！How 'bout you?,"stamp_00_00000_0016,stamp_00_00000_0039,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0056,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0095",1
100700109,1007,1,100700109,1007_1_9,希 (私訊),希上線了,希上線了,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0014,stamp_00_00000_0019,stamp_00_00000_0021,stamp_00_00000_0037,stamp_00_00000_0039,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0076,stamp_00_00000_0088",1
100700110,1007,1,100700110,1007_1_10,希 (私訊),希傳送了貼圖,希傳送了貼圖,"stamp_00_00000_0050,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0060,stamp_00_00000_0077,stamp_00_00000_0079,stamp_00_00000_0088",1
100700111,1007,1,100700111,1007_1_11,希 (私訊),希: Yo，got sec?,希: Yo，got sec?,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0081,stamp_00_00000_0083,stamp_00_00000_0088",1
100700112,1007,1,100700112,1007_1_12,希 (私訊),希上線了,希上線了,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0076,stamp_00_00000_0078,stamp_00_00000_0090,stamp_00_00000_0092,stamp_00_00000_0093",1
100700113,1007,1,100700113,1007_1_13,希 (私訊),希: Yo，got sec?,希: Yo，got sec?,"stamp_00_00000_0007,stamp_00_00000_0009,stamp_00_00000_0010,stamp_00_00000_0038,stamp_00_00000_0048,stamp_00_00000_0052,stamp_00_00000_0057,stamp_00_00000_0077,stamp_00_00000_0085,stamp_00_00000_0090,stamp_00_00000_0091",1
100700114,1007,1,100700114,1007_1_14,希 (私訊),希上線了,希上線了,"stamp_00_00000_0011,stamp_00_00000_0015,stamp_00_00000_0048,stamp_00_00000_0050,stamp_00_00000_0052,stamp_00_00000_0069,stamp_00_00000_0082,stamp_00_00000_0085,stamp_00_00000_0088,stamp_00_00000_0089",1
100700115,1007,1,100700115,1007_1_15,希 (私訊),希: Thanks bunch 為 today.,希: Thanks bunch 為 today.,"stamp_00_00000_0011,stamp_00_00000_0020,stamp_00_00000_0022,stamp_00_00000_0029,stamp_00_00000_0039,stamp_00_00000_0053,stamp_00_00000_0081,stamp_00_00000_0084,stamp_00_00000_0091",1
100700201,1007,2,100700201,1007_2_1,希 (生日 2023),希上線了,希上線了,"stamp_00_00000_0021,stamp_00_00000_0035,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0061,stamp_00_00000_0079,stamp_00_00000_0088",123060902
100700301,1007,3,100700301,1007_3_1,希 (生日 2023),希: 曜 awake?,希: 曜 awake?,"stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0060,stamp_00_00000_0081,stamp_00_00000_0084",1
100700401,1007,16,100700401,1007_16_1,希 (New Year's 2024),希: Happy New Year!,希: Happy New Year!,"stamp_00_00000_0038,stamp_00_00000_0088,stamp_00_00000_0095",324010146
100700501,1007,17,100700501,1007_17_1,希 Valentine 2024,Rarity: I have problem!,希: First question.,"stamp_00_00000_0020,stamp_00_00000_0056,stamp_00_00000_0094",324021440
100700701,1007,7,100700701,1007_7_1,希 (4月 2023),希 sent image,希 sent image,"stamp_00_00000_0057,stamp_00_00000_0060,stamp_01_01007_0006",1
100700801,1007,8,100700801,1007_8_1,希 (5月 2023),希: 'Morninnng.,希: 'Morninnng.,stamp_00_00000_0088,1
100700901,1007,9,100700901,1007_9_1,希 (6月 2023),希上線了,希上線了,"stamp_00_00000_0008,stamp_00_00000_0011",323061403
100701001,1007,10,100701001,1007_10_1,希 (7月 2023),希: Hellooo.,希: Hellooo.,"stamp_00_00000_0020,stamp_00_00000_0038,stamp_00_00000_0079",323072603
100701101,1007,11,100701101,1007_11_1,希 (Summer Vacation 2023),希: Good morning!,希: Good morning!,stamp_00_00000_0075,323081703
100701201,1007,12,100701201,1007_12_1,希 (9月 2023),希: What'cha been up 至?,希: What'cha been up 至?,"stamp_00_00000_0019,stamp_00_00000_0036,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0081",323092105
100701301,1007,13,100701301,1007_13_1,希 (Halloween 2023),希: Happy Halloween!,希: Happy Halloween!,"stamp_00_00000_0056,stamp_00_00000_0079",323103138
100701401,1007,14,100701401,1007_14_1,希 (11月 2023),希上線了,希上線了,"stamp_00_00000_0016,stamp_00_00000_0095",323111803
100701501,1007,15,100701501,1007_15_1,希 (Christmas 2023),希: Merry Christmas！How are you spending 你的Christmas Eve?,希: Merry Christmas！How are you spending 你的Christmas Eve?,stamp_00_00000_0020,323122418
100701801,1007,18,100701801,1007_18_1,希 (White Day 2024),希: Hey!,希: Hey!,"stamp_00_00000_0016,stamp_00_00000_0020,stamp_00_00000_0057,stamp_00_00000_0088",324031441
100800101,1008,1,100800101,1008_1_1,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0057,stamp_00_00000_0095",1
100800102,1008,1,100800102,1008_1_2,花陽 (私訊),花陽: Mind if I ask you question?,花陽: Mind if I ask you question?,"stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0062,stamp_00_00000_0094",1
100800103,1008,1,100800103,1008_1_3,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0005,stamp_00_00000_0010,stamp_00_00000_0050,stamp_00_00000_0060,stamp_00_00000_0080,stamp_00_00000_0088",1
100800104,1008,1,100800104,1008_1_4,花陽 (私訊),花陽傳送了貼圖,花陽傳送了貼圖,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0056,stamp_00_00000_0061,stamp_00_00000_0088,stamp_00_00000_0093",1
100800105,1008,1,100800105,1008_1_5,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0029,stamp_00_00000_0036,stamp_00_00000_0037,stamp_00_00000_0050,stamp_00_00000_0088",1
100800106,1008,1,100800106,1008_1_6,花陽 (私訊),花陽: We just arranged our next 演唱會!,花陽: We just arranged our next 演唱會!,"stamp_00_00000_0005,stamp_00_00000_0053,stamp_00_00000_0060,stamp_00_00000_0076,stamp_00_00000_0092,stamp_00_00000_0094",1
100800107,1008,1,100800107,1008_1_7,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0005,stamp_00_00000_0008,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0054,stamp_00_00000_0078,stamp_00_00000_0081,stamp_00_00000_0088",1
100800108,1008,1,100800108,1008_1_8,花陽 (私訊),花陽: Hello!,花陽: Hello!,"stamp_00_00000_0001,stamp_00_00000_0005,stamp_00_00000_0037,stamp_00_00000_0053,stamp_00_00000_0054,stamp_00_00000_0055,stamp_00_00000_0080,stamp_00_00000_0083,stamp_00_00000_0084,stamp_00_00000_0087,stamp_00_00000_0092,stamp_01_01008_0009",1
100800109,1008,1,100800109,1008_1_9,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0005,stamp_00_00000_0017,stamp_00_00000_0053,stamp_00_00000_0056,stamp_00_00000_0057,stamp_00_00000_0059,stamp_00_00000_0062,stamp_00_00000_0077,stamp_00_00000_0088,stamp_00_00000_0092,stamp_00_00000_0094",1
100800110,1008,1,100800110,1008_1_10,花陽 (私訊),花陽: I'm sorry.,花陽: I'm sorry.,"stamp_00_00000_0001,stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0005,stamp_00_00000_0016,stamp_00_00000_0046,stamp_00_00000_0052,stamp_00_00000_0060,stamp_00_00000_0078,stamp_00_00000_0083",1
100800111,1008,1,100800111,1008_1_11,花陽 (私訊),花陽: Heeelp meee!,花陽: Heeelp meee!,"stamp_00_00000_0005,stamp_00_00000_0061,stamp_00_00000_0078,stamp_00_00000_0082,stamp_00_00000_0083,stamp_00_00000_0085",1
100800112,1008,1,100800112,1008_1_12,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0001,stamp_00_00000_0011,stamp_00_00000_0085",1
100800113,1008,1,100800113,1008_1_13,花陽 (私訊),花陽: Listen 至 this!!!,花陽: Listen 至 this!!!,"stamp_00_00000_0001,stamp_00_00000_0015,stamp_00_00000_0046,stamp_00_00000_0048,stamp_00_00000_0057,stamp_00_00000_0089,stamp_00_00000_0091",1
100800114,1008,1,100800114,1008_1_14,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0003,stamp_00_00000_0004,stamp_00_00000_0009,stamp_00_00000_0011,stamp_00_00000_0060,stamp_00_00000_0079,stamp_00_00000_0082,stamp_00_00000_0088,stamp_00_00000_0093",1
100800115,1008,1,100800115,1008_1_15,花陽 (私訊),花陽上線了,花陽上線了,"stamp_00_00000_0001,stamp_00_00000_0012,stamp_00_00000_0019,stamp_00_00000_0046,stamp_00_00000_0049,stamp_00_00000_0051,stamp_00_00000_0052,stamp_00_00000_0055,stamp_00_00000_0060,stamp_00_00000_0061,stamp_00_00000_0077,stamp_00_00000_0081,stamp_00_00000_0088",1
100800201,1008,2,100800201,1008_2_1,花陽 生日 2024,花陽上線了,花陽上線了,"stamp_00_00000_0005,stamp_00_00000_0009,stamp_00_00000_0037,stamp_00_00000_0038,stamp_00_00000_0039,stamp_00_00000_0084",124011702
100800301,1008,3,100800301,1008_3_1,花陽 (生日 2023),花陽傳送了貼圖,花陽傳送了貼圖,"stamp_00_00000_0005,stamp_00_00000_0029,stamp_00_00000_0037,stamp_00_00000_0048,stamp_00_00000_0084,stamp_00_00000_0090",1
100800401,1008,16,100800401,1008_16_1,花陽 (New Year's 2024),花陽: Happy New Year!,花陽: Happy New Year!,"stamp_00_00000_0053,stamp_00_00000_0095,stamp_01_01005_0007",324010147
100800501,1008,17,100800501,1008_17_1,花陽 Valentine 2024,花陽: Thanks 為 Valentine's Day chocolates today!,花陽: Thanks 為 Valentine's chocolates today!,stamp_00_00000_0009,324021441
100800701,1008,7,100800701,1008_7_1,花陽 (4月 2023),花陽: I've got big news 至 share!,花陽: I've got big news 至 share!,stamp_01_01001_0003,1
100800801,1008,8,100800801,1008_8_1,花陽 (5月 2023),花陽: That was amazing...,花陽: That was amazing...,stamp_00_00000_0079,1
100800901,1008,9,100800901,1008_9_1,花陽 (6月 2023),花陽上線了,花陽上線了,,323060703
100801001,1008,10,100801001,1008_10_1,花陽 (7月 2023),花陽: It's so darn hot...,花陽: It's so darn hot...,"stamp_00_00000_0056,stamp_00_00000_0086",323072902
100801101,1008,11,100801101,1008_11_1,花陽 (Summer Vacation 2023),花陽: Hello.,花陽: Hello.,stamp_00_00000_0054,323080804
